id,name,account_id,display_name, - ,reconcile,user_type_id:id,chart_template_id:id,tag_ids:id
,,270550,Cuotas De Administración,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270595,Otros Ingresos Recibidos Por Anticipado,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,270599,Deterioro Ingresos Recibidos Por Anticipado,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2710,2710 - Abonos Diferidos,2710,Abonos Diferidos,,0,account.data_account_off_sheet,chart_template_comercial,
,,271005,Reajuste Del Sistema,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,271095,Otros Abonos Recibidos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,271099,Deterioro Abonos Recibidos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2715,2715 - Utilidad Diferida En Ventas A Plazos,2715,Utilidad Diferida En Ventas A Plazos,,0,account.data_account_off_sheet,chart_template_comercial,
,,271505,Utilidad Diferida En Ventas A Plazos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,271595,Otra Utilidad Diferida En Ventas A Plazos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,271599,Deterioro Otra Utilidad Diferida En Ventas A Plazos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2720,2720 - Crédito Por Corrección Monetaria Diferida,2720,Crédito Por Corrección Monetaria Diferida,,0,account.data_account_off_sheet,chart_template_comercial,
,,272005,Crédito Por Corrección Monetaria Diferida,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,272095,Otro Crédito Por Corrección Monetaria Diferida,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,272099,Deterioro Otro Crédito Por Corrección Monetaria Diferida,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2725,2725 - Impuestos Diferidos,2725,Impuestos Diferidos,,0,account.data_account_off_sheet,chart_template_comercial,
,,272505,Por Depreciación Flexible,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,272595,Diversos Impuestos Diferidos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,272599,Deterioro Diversos Impuestos Diferidos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_28,28 - Otros Pasivos,28,Otros Pasivos,,0,account.data_account_off_sheet,chart_template_comercial,
l10n_co_budgetary_position.puc_com_2805,2805 - Anticipos Y Avances Recibidos,2805,Anticipos Y Avances Recibidos,,0,account.data_account_off_sheet,chart_template_comercial,
,,280505,De Clientes,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,280510,Sobre Contratos,group_fin_2_2_obl_fin,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,280515,Para Obras En Proceso,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,280595,Otros Anticipos Y Avances Recibidos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,280599,Deterioro Anticipos Y Avances Recibidos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2810,2810 - Depósitos Recibidos,2810,Depósitos Recibidos,,0,account.data_account_off_sheet,chart_template_comercial,
,,281005,Para Futura Suscripción De Acciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281010,Para Futuro Pago De Cuotas O Derechos Sociales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281015,Para Garantía En La Prestación De Servicios,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281020,Para Garantía De Contratos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281025,De Licitaciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281030,De Manejo De Bienes,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281035,Fondo De Reserva,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281095,Otros Depósitos Recibidos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281099,Deterioro Depósitos Recibidos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2815,2815 - Ingresos Recibidos Para Terceros,2815,Ingresos Recibidos Para Terceros,,0,account.data_account_off_sheet,chart_template_comercial,
,,281505,Valores Recibidos Para Terceros,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281510,Venta Por Cuenta De Terceros,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281595,Otros Ingresos Recibidos Para Terceros,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,281599,Otros Ingresos Recibidos Para Terceros,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2820,2820 - Cuentas De Operación Conjunta,2820,Cuentas De Operación Conjunta,,0,account.data_account_off_sheet,chart_template_comercial,
,,282005,Cuentas De Operación Conjunta,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,282095,Otras Cuentas De Operación Conjunta,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,282099,Deterioro Cuentas De Operación Conjunta,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2825,2825 - Retenciones A Terceros Sobre Contratos,2825,Retenciones A Terceros Sobre Contratos,,0,account.data_account_off_sheet,chart_template_comercial,
,,282505,Cumplimiento Obligaciones Laborales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,282510,Para Estabilidad De Obra,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,282515,Garantía Cumplimiento De Contratos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,282595,Otras Retenciones A Terceros Sobre Contratos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,282599,Deterioro Retenciones A Terceros Sobre Contratos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2830,2830 - Embargos Judiciales,2830,Embargos Judiciales,,0,account.data_account_off_sheet,chart_template_comercial,
,,283005,Indemnizaciones,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,283010,Depósitos Judiciales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,283095,Otros Embargos Judiciales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,283099,Deterioro Embargos Judiciales,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2835,2835 - Acreedores Del Sistema,2835,Acreedores Del Sistema,,0,account.data_account_off_sheet,chart_template_comercial,
,,283505,Cuotas Netas,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,283510,Grupos En Formación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,283595,Otros Acreedores Del Sistema,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,283599,Deterioro Acreedores Del Sistema,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2840,2840 - Cuentas En Participación,2840,Cuentas En Participación,,0,account.data_account_off_sheet,chart_template_comercial,
,,284005,Cuentas En Participación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,284095,Otras Cuentas En Participación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,284099,Deterioro Cuentas En Participación,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2895,2895 - Diversos,2895,Diversos,,0,account.data_account_off_sheet,chart_template_comercial,
,,289505,Préstamos De Productos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,289510,Reembolso De Costos Exploratorios,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,289515,Programa De Extensión Agropecuaria,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,289595,Otros Diversos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,289599,Deterioro Diversos,group_fin_2_6_nof_cor,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_29,29 - Bonos Y Papeles Comerciales,29,Bonos Y Papeles Comerciales,,0,account.data_account_off_sheet,chart_template_comercial,
l10n_co_budgetary_position.puc_com_2905,2905 - Bonos En Circulación,2905,Bonos En Circulación,,0,account.data_account_off_sheet,chart_template_comercial,
,,290505,Bonos En Circulación,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,290510,Garantía Especifica,group_fin_2_5_fin_noc,1,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,290595,Otros Bonos En Circulación,group_fin_2_5_fin_noc,1,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,290599,Deterioro Bonos En Circulación,group_fin_2_5_fin_noc,1,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2910,2910 - Bonos Obligatoriamente Convertibles En Acciones,2910,Bonos Obligatoriamente Convertibles En Acciones,,0,account.data_account_off_sheet,chart_template_comercial,
,,291005,Bonos Obligatoriamente Convertibles En Acciones,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,291095,Otros Bonos Obligatoriamente Convertibles En Acciones,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,291099,Deterioro Bonos Obligatoriamente Convertibles En Acciones,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2915,2915 - Papeles Comerciales,2915,Papeles Comerciales,,0,account.data_account_off_sheet,chart_template_comercial,
,,291505,Papeles Comerciales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,291595,Otros Papeles Comerciales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,291599,Deterioro Papeles Comerciales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2920,2920 - Bonos Pensionales,2920,Bonos Pensionales,,0,account.data_account_off_sheet,chart_template_comercial,
,,292005,Valor Bonos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292010,Bonos Pensionales Por Amortizar (Db),group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292015,Intereses Causados Sobre Bonos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292095,Otros Bonos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292099,Deterioro Bonos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_2925,2925 - Títulos Pensionales,2925,Títulos Pensionales,,0,account.data_account_off_sheet,chart_template_comercial,
,,292505,Valor Títulos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292510,Títulos Pensionales Por Amortizar (Db),group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292515,Intereses Causados Sobre Títulos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292595,Otros Títulos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
,,292599,Deterioro Títulos Pensionales,group_fin_2_5_fin_noc,0,account.data_account_type_current_liabilities,chart_template_comercial,aat_1009_2206_N
l10n_co_budgetary_position.puc_com_3,3 - *Patrimonio*,3,*Patrimonio*,,0,account.data_account_off_sheet,chart_template_comercial,
l10n_co_budgetary_position.puc_com_31,31 - Capital Social,31,Capital Social,,0,account.data_account_off_sheet,chart_template_comercial,
l10n_co_budgetary_position.puc_com_3105,3105 - Capital Suscrito Y Pagado,3105,Capital Suscrito Y Pagado,,0,account.data_account_off_sheet,chart_template_comercial,
,,310505,Capital Autorizado,group_fin_3_1_cap_emi,0,account.data_account_type_equity,chart_template_comercial,
,,310510,Capital Por Suscribir (Db),group_fin_3_1_cap_emi,0,account.data_account_type_equity,chart_template_comercial,
,,310515,Capital Suscrito Por Cobrar (Db),group_fin_3_1_cap_emi,0,account.data_account_type_equity,chart_template_comercial,
,,310595,Otro Capital Suscrito Y Pagado,group_fin_3_1_cap_emi,0,account.data_account_type_equity,chart_template_comercial,
l10n_co_budgetary_position.puc_com_3110,3110 - Acciones,3110,Acciones,,0,account.data_account_off_sheet,chart_template_comercial,
,,311005,Acciones Propias Readquiridas (Db),group_fin_3_1_cap_emi,1,account.data_account_type_equity,chart_template_comercial,
,,311010,Cuotas O Partes De Interés Social Propias Readquiridas (Db),group_fin_3_1_cap_emi,1,account.data_account_type_equity,chart_template_comercial,
