id,code,name,name@esp,group_id:id,reconcile,account_type,chart_template_id:id,tag_ids:id
puc_com_121595,121595,Other Bonds,Otros bonos,group_1_2_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_121599,121599,Deterioration Bonds,Bonos de deterioro,group_1_2_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122000,122000,Cedulas,Cédulas,,0,off_balance,chart_template_comercial,
puc_com_122005,122005,Capitalization Cedulas,Cédulas de Capitalización,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122010,122010,Mortgage Cedulas,Cédulas Hipotecarias,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122015,122015,Investement Cedulas,Cédulas de Inversión,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122095,122095,Other Cedulas,Otras cédulas,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122099,122099,Deterioration Cedulas,Cédulas de Deterioro,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122500,122500,Certificates,Certificados,,0,off_balance,chart_template_comercial,
puc_com_122505,122505,Term Deposit Certificates (Cdt),Certificados de Depósito a Plazo (Cdt),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122510,122510,Saving Deposit Certificates (Cda),Certificados de Depósito de Ahorro (Cda),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122515,122515,Constant Value Savings Certificates,Certificados de Ahorro de Valor Constante,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122520,122520,Exchange Certificates,Certificados de cambio,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122525,122525,Valuable Coffee Certificates,Certificados de café valiosos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122530,122530,Valuable Electric Certificates,Valiosos certificados eléctricos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122535,122535,Tax Refund Certificates (Cert),Certificados de reembolso de impuestos (Cert),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122540,122540,Tourism Development Certificates,Certificados de Desarrollo Turístico,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122545,122545,Forest Investment Certificates (Cif),Certificados de Inversión Forestal (Cif),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122595,122595,Other Certificates,Otros certificados,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_122599,122599,Deterioration Certificates,Certificados de deterioro,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123000,123000,Comercial Papers,Papeles Comerciales,,0,off_balance,chart_template_comercial,
puc_com_123005,123005,Commercial Companies,Compañías comerciales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123010,123010,Industrial Companies,Empresas Industriales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123015,123015,Services Companies,Empresas de Servicios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123095,123095,Other Commercial Papers,Otros papeles comerciales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123099,123099,Deterioration Commercial Papers,Deterioro de papeles comerciales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123500,123500,Securities,Valores,,0,off_balance,chart_template_comercial,
puc_com_123505,123505,Agricultural Development Securities,Valores de desarrollo agrícola,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123510,123510,Changeable Securities for Exchange Certificates,Valores cambiables por certificados de cambio,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123515,123515,Treasury Securities (Tes),Títulos del Tesoro (Tes),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123520,123520,Participation Securities,Valores de participación,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123525,123525,Foment Credit Securities,Fomentar los valores de crédito,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123530,123530,Agroindustrial Financial Securities (Tfa),Títulos Financieros Agroindustriales (Tfa),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123535,123535,Coffe Saving Securities (Tac),Valores de Ahorro de Café (Tac),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123540,123540,National Saving Securities (Tan),Títulos de Ahorro Nacional (Tan),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123545,123545,Increasing Return Energy Securities (Ter),Valores energéticos de rendimiento creciente (Ter),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123550,123550,Educational Saving Securities (Tae),Títulos de Ahorro Educativo (Tae),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123555,123555,Industrial And Commercial Financial Securities,Valores financieros industriales y comerciales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123560,123560,Treasures,Tesoros,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123565,123565,National Tax Refund Titles (Tidis),Títulos De Devolución De Impuestos Nacionales (Tidis),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123570,123570,Real Estate Titles,Títulos Inmobiliarios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123595,123595,Other titles,Otros Títulos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_123599,123599,Impairment Other Titles,Deterioro Otros Títulos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124000,124000,Banking or Financial Acceptances,Aceptaciones Bancarias O Financieras,,0,off_balance,chart_template_comercial,
puc_com_124005,124005,Commercial banks,Bancos Comerciales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124010,124010,Trade Finance Companies,Compañías De Financiamiento Comercial,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124015,124015,Financial Corporations,Corporaciones Financieras,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124095,124095,Other Acceptances,Otras Aceptaciones,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124500,124500,Fiduciary Rights,Derechos Fiduciarios,,0,off_balance,chart_template_comercial,
puc_com_124505,124505,Investment Trusts National Currency,Fideicomisos De Inversión Moneda Nacional,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124510,124510,Foreign Currency Investment Trusts,Fideicomisos De Inversión Moneda Extranjera,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124595,124595,Other Fiduciary Rights,Otros Derechos Fiduciarios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_124599,124599,Impairment Other Fiduciary Rights,Deterioro Otros Derechos Fiduciarios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125000,125000,Repurchase Rights of Negotiated Investments (Repos),Derechos De Recompra De Inversiones Negociadas (Repos),,0,off_balance,chart_template_comercial,
puc_com_125005,125005,Actions,Acciones,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125010,125010,Quotas Or Shares Of Social Interest,Cuotas O Partes De Interés Social,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125015,125015,Bonuses,Bonos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125020,125020,IDs,Cédulas,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125025,125025,Certificates,Certificados,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125030,125030,Commercial Papers,Papeles Comerciales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125035,125035,Titles,Títulos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125040,125040,Banking or Financial Acceptances,Aceptaciones Bancarias O Financieras,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125095,125095,Other Buyback Rights,Otros Derechos De Recompra,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125099,125099,Impairment of Repurchase Rights,Deterioro Derechos De Recompra,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125500,125500,Mandatory,Obligatorias,,0,off_balance,chart_template_comercial,
puc_com_125505,125505,Special Financing Bonds,Bonos De Financiamiento Especial,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125510,125510,Budget Financing Bonds,Bonos De Financiamiento Presupuestal,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125515,125515,Bonds for Social Development and Internal Security (Bdsi),Bonos Para Desarrollo Social Y Seguridad Interna (Bdsi),group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_125595,125595,Other Mandatory,Otras Obligatorias,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_126000,126000,Participation Accounts,Cuentas En Participación,,0,off_balance,chart_template_comercial,
puc_com_126005,126005,Participation Accounts,Cuentas En Participación,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_126095,126095,Other Shared Accounts,Otras Cuentas En Participación,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_126099,126099,Impairment of Participation Accounts,Deterioro Cuentas En Participación,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129500,129500,Other Investments,Otras Inversiones,,0,off_balance,chart_template_comercial,
puc_com_129505,129505,Contributions to Cooperatives,Aportes En Cooperativas,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129510,129510,Rights in Social Clubs,Derechos En Clubes Sociales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129515,129515,Shares or Rights in Sports Clubs,Acciones O Derechos En Clubes Deportivos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129520,129520,School Bonuses,Bonos En Colegios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129595,129595,Various,Diversas,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129599,129599,Deterioration,Deterioro,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129900,129900,Provisions,Provisiones,,0,off_balance,chart_template_comercial,
puc_com_129905,129905,Actions,Acciones,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129910,129910,Quotas Or Shares Of Social Interest,Cuotas O Partes De Interés Social,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129915,129915,Bonuses,Bonos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129920,129920,IDs,Cédulas,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129925,129925,Certificates,Certificados,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129930,129930,Commercial Papers,Papeles Comerciales,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129935,129935,Titles,Títulos,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129940,129940,Banking or Financial Acceptances,Aceptaciones Bancarias O Financieras,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129945,129945,Fiduciary Rights,Derechos Fiduciarios,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129950,129950,Repurchase Rights of Negotiated Investments,Derechos De Recompra De Inversiones Negociadas,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129955,129955,Mandatory,Obligatorias,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129960,129960,Participation Accounts,Cuentas En Participación,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129995,129995,Other Investments,Otras Inversiones,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_129999,129999,Investment Impairment,Deterioro Inversiones,group_1_2_inv_cor,0,asset_current,chart_template_comercial,aat_1012_1205_K
puc_com_130000,130000,Debtors,Deudores,,0,off_balance,chart_template_comercial,
puc_com_130500,130500,Customers,Clientes,,0,off_balance,chart_template_comercial,
puc_com_130505,130505,National,Nacionales,group_1_3_cta_cob,1,asset_receivable,chart_template_comercial,aat_1008_1315_N
puc_com_130510,130510,Of the outside,Del Exterior,group_1_3_cta_cob,1,asset_receivable,chart_template_comercial,aat_1008_1315_N
puc_com_130515,130515,System Debtors,Deudores Del Sistema,group_1_3_cta_cob,1,asset_receivable,chart_template_comercial,aat_1008_1315_N
puc_com_130595,130595,Other clients,Otros Clientes,group_1_3_cta_cob,0,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131000,131000,Commercial Checking Accounts,Cuentas Corrientes Comerciales,,0,off_balance,chart_template_comercial,
puc_com_131005,131005,Matrix house,Casa Matriz,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_131010,131010,Related Companies,Compañías Vinculadas,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_131015,131015,Shareholders or Partners,Accionistas O Socios,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_131020,131020,Individuals,Particulares,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_131095,131095,Other Business Checking Accounts,Otras Cuentas Corrientes Comerciales,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_131099,131099,Impairment of Commercial Current Accounts,Deterioro Cuentas Corrientes Comerciales,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1316_N
puc_com_131500,131500,Accounts Receivable from Headquarters,Cuentas Por Cobrar A Casa Matriz,,0,off_balance,chart_template_comercial,
puc_com_131505,131505,Sales,Ventas,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131510,131510,Payments in the Name of the Headquarters,Pagos A Nombre De Casa Matriz,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131515,131515,Values Received By Headquarters,Valores Recibidos Por Casa Matriz,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131520,131520,Loans,Préstamos,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131595,131595,Other Accounts Receivable from Headquarters,Otras Cuentas Por Cobrar A Casa Matriz,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_131599,131599,Impairment of Accounts Receivable from Headquarters,Deterioro Cuentas Por Cobrar A Casa Matriz,group_1_3_cta_cob,1,asset_current,chart_template_comercial,aat_1008_1315_N
puc_com_132000,132000,Accounts Receivable from Economic Related Parties,Cuentas Por Cobrar A Vinculados Económicos,,0,off_balance,chart_template_comercial,
