"id","code","name","reconcile","account_type","name@es","group_id:id","tag_ids/id"
"coc_puc_621505",621505,"Of Indirect Materials",0,"expense_direct_cost","De Materiales Indirectos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_621595",621595,"Other Indirect Material Purchases",0,"expense_direct_cost","Otras Compras De Materiales Indirectos","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_621599",621599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_622000",622000,"Energy Purchase",0,"off_balance","Compra De Energía",,"account.account_tag_operating"
"coc_puc_622005",622005,"Energy Purchase",0,"expense_direct_cost","Compra De Energía","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_622095",622095,"Another Energy Purchase",0,"expense_direct_cost","Otra Compra De Energía","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_622099",622099,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_622500",622500,"Purchase Returns (Cr)",0,"off_balance","Devoluciones En Compras (Cr)",,"account.account_tag_operating"
"coc_puc_622505",622505,"Returns",0,"expense_direct_cost","Devoluciones","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_622595",622595,"Other Returns on Purchases (Cr)",0,"expense_direct_cost","Otras Devoluciones En Compras (Cr)","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_622599",622599,"Inflation Adjustments",0,"expense_direct_cost","Ajustes Por Inflación","group_6_2_cos_ven","l10n_co_account.aat_1001_5016_M"
"coc_puc_700000",700000,"*Production or Operation Costs*",0,"off_balance","*Costos De Producción O De Operación*",,"account.account_tag_operating"
"coc_puc_710000",710000,"Raw material",0,"off_balance","Materia Prima",,"account.account_tag_operating"
"coc_puc_710500",710500,"Raw material",0,"off_balance","Materia Prima",,"account.account_tag_operating"
"coc_puc_710505",710505,"Raw material",0,"expense_direct_cost","Materia Prima","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_710595",710595,"Other Raw Material",0,"expense_direct_cost","Otra Materia Prima","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720000",720000,"Direct Labor",0,"off_balance","Mano De Obra Directa",,"account.account_tag_operating"
"coc_puc_720500",720500,"Direct Labor",0,"off_balance","Mano De Obra Directa",,"account.account_tag_operating"
"coc_puc_720503",720503,"Comprehensive Salary",1,"expense","Salario Integral","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720505",720505,"Direct Labor",0,"expense_direct_cost","Mano De Obra Directa","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720506",720506,"Salaries",1,"expense","Sueldos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720512",720512,"Daily wages",1,"expense","Jornales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720515",720515,"Overtime and Surcharges",1,"expense","Horas Extras Y Recargos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720518",720518,"commissions",1,"expense","Comisiones","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720521",720521,"Travel expenses",1,"expense","Viáticos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720524",720524,"Disabilities",1,"expense","Incapacidades","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720527",720527,"Transportation Assistance",1,"expense","Auxilio De Transporte","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720530",720530,"Layoffs",1,"expense","Cesantías","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720533",720533,"Interest on Severance Payments",1,"expense","Intereses Sobre Cesantías","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720536",720536,"Premium services",1,"expense","Prima De Servicios","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720539",720539,"Vacation",1,"expense","Vacaciones","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720542",720542,"Extralegal Premiums",1,"expense","Primas Extralegales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720545",720545,"Aid",1,"expense","Auxilios","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720548",720548,"Bonuses",1,"expense","Bonificaciones","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720551",720551,"Endowment and Supply to Workers",1,"expense","Dotación Y Suministro A Trabajadores","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720554",720554,"Insurance",1,"expense","Seguros","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720557",720557,"Retirement Pension Share Fees",1,"expense","Cuotas Partes Pensiones De Jubilación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720558",720558,"Amortization Actuarial Calculation Retirement Pensions",1,"expense","Amortización Calculo Actuarial Pensiones De Jubilación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720559",720559,"Retirement pensions",1,"expense","Pensiones De Jubilación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720560",720560,"Labor indemnities",1,"expense","Indemnizaciones Laborales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720563",720563,"Staff training",1,"expense","Capacitación Al Personal","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720566",720566,"Sports and Recreation Expenses",1,"expense","Gastos Deportivos Y De Recreación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720568",720568,"Contributions to Professional Risk Administrators A.R.P.",1,"expense","Aportes A Administradoras De Riesgos Profesionales A.R.P.","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720569",720569,"Eps Contributions",1,"expense","Aportes Eps","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720570",720570,"Contributions to Pension Funds and/0 Severance",1,"expense","Aportes A Fondos De Pensiones Y/0 Cesantías","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720572",720572,"Contributions to Family Compensation Funds",1,"expense","Aportes Cajas De Compensación Familiar","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720575",720575,"I.C.B.F contributions",1,"expense","Aportes I.C.B.F.","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720578",720578,"Sign",1,"expense","Sena","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720581",720581,"Union Contributions",1,"expense","Aportes Sindicales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720584",720584,"Medical Expenses and Drugs",1,"expense","Gastos Médicos Y Drogas","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720595",720595,"Other Direct Labor",1,"expense","Otros Mano De Obra Directa","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_720599",720599,"Inflation Adjustments",1,"expense","Ajustes Por Inflación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730000",730000,"Indirect costs",0,"off_balance","Costos Indirectos",,"account.account_tag_operating"
"coc_puc_730500",730500,"Indirect costs",0,"off_balance","Costos Indirectos",,"account.account_tag_operating"
"coc_puc_730503",730503,"Comprehensive Salary",1,"expense","Salario Integral","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730505",730505,"Indirect costs",0,"expense_direct_cost","Costos Indirectos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730506",730506,"Salaries",1,"expense","Sueldos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730512",730512,"Daily wages",1,"expense","Jornales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730513",730513,"Ordinary Compensation",1,"expense","Compensación Ordinaria","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730515",730515,"Overtime and Surcharges",1,"expense","Horas Extras Y Recargos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730516",730516,"Extra Time",1,"expense","Tiempo Suplementario","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730518",730518,"commissions",1,"expense","Comisiones","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730520",730520,"Variable compensation",1,"expense","Compensación Variable","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730521",730521,"Travel expenses",1,"expense","Viáticos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730524",730524,"Disabilities",1,"expense","Incapacidades","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730527",730527,"Transportation Assistance",1,"expense","Auxilio De Transporte","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730528",730528,"Transportation Assistance",1,"expense","Ayuda Al Transporte","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730530",730530,"Layoffs",1,"expense","Cesantías","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730532",730532,"Annual Compensation",1,"expense","Compensación Anual","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730533",730533,"Interest on Severance Payments",1,"expense","Intereses Sobre Cesantías","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730536",730536,"Premium services",1,"expense","Prima De Servicios","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730537",730537,"Semiannual Compensation",1,"expense","Compensación Semestral","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730539",730539,"Vacation",1,"expense","Vacaciones","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730540",730540,"Compensated Annual Rest",1,"expense","Descanso Anual Compensado","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730542",730542,"Extralegal Premiums",1,"expense","Primas Extralegales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730545",730545,"Aid",1,"expense","Auxilios","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730548",730548,"Bonuses",1,"expense","Bonificaciones","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730550",730550,"Extraordinary Compensation",1,"expense","Compensación Extraordinaria","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730551",730551,"Endowment and Supply to Workers",1,"expense","Dotación Y Suministro A Trabajadores","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730554",730554,"Insurance",1,"expense","Seguros","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730557",730557,"Retirement Pension Share Fees",1,"expense","Cuotas Partes Pensiones De Jubilación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730558",730558,"Amortization Actuarial Calculation Retirement Pensions",1,"expense","Amortización Calculo Actuarial Pensiones De Jubilación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730559",730559,"Retirement pensions",1,"expense","Pensiones De Jubilación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730560",730560,"Labor indemnities",1,"expense","Indemnizaciones Laborales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730563",730563,"Staff training",1,"expense","Capacitación Al Personal","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730566",730566,"Sports and Recreation Expenses",1,"expense","Gastos Deportivos Y De Recreación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730568",730568,"A.R.P. contributions",1,"expense","Aportes A.R.P.","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730569",730569,"Health Contributions",1,"expense","Aportes Salud","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730570",730570,"Pension Contributions",1,"expense","Aportes Pensión","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730572",730572,"Contributions to Family Compensation Funds",1,"expense","Aportes Cajas De Compensación Familiar","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730575",730575,"I.C.B.F contributions",1,"expense","Aportes I.C.B.F.","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730578",730578,"Sign",1,"expense","Sena","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730581",730581,"Union Contributions",1,"expense","Aportes Sindicales","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730584",730584,"Medical Expenses and Drugs",1,"expense","Gastos Médicos Y Drogas","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730595",730595,"Other Indirect Costs",1,"expense","Otros Costos Indirectos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_730599",730599,"Inflation Adjustments",1,"expense","Ajustes Por Inflación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731000",731000,"Fee",0,"off_balance","Honorarios",,"account.account_tag_operating"
"coc_puc_731005",731005,"Board of Directors",1,"expense","Junta Directiva","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731010",731010,"Reviewer__A Fiscal",1,"expense","Revisor__A Fiscal","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731015",731015,"External audit",1,"expense","Auditoría Externa","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731020",731020,"Endorsements",1,"expense","Aval√∫os","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731025",731025,"Legal advice",1,"expense","Asesoría Jurídica","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731030",731030,"Financial Advice",1,"expense","Asesoría Financiera","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731035",731035,"Technical Consulting",1,"expense","Asesoría Técnica","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731095",731095,"Other Fees",1,"expense","Otros Honorarios","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731099",731099,"Inflation Adjustments",1,"expense","Ajustes Por Inflación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731500",731500,"Taxes",0,"off_balance","Impuestos",,"account.account_tag_operating"
"coc_puc_731505",731505,"Industry and Commerce",1,"expense","Industria Y Comercio","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731510",731510,"Of Doorbells",1,"expense","De Timbres","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731515",731515,"To Real Estate",1,"expense","A La Propiedad Raiz","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731520",731520,"Rights on Public Instruments",1,"expense","Derechos Sobre Instrumentos P√∫blicos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731525",731525,"Valuation",1,"expense","De Valorización","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731530",731530,"Tourism",1,"expense","De Turismo","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731535",731535,"Port Use Fee",1,"expense","Tasa Por Utilización De Puertos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731540",731540,"Vehicular",1,"expense","De Vehículos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731545",731545,"Of Public Entertainment",1,"expense","De Espectáculos P√∫blicos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731550",731550,"Promotion Fees",1,"expense","Cuotas De Fomento","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731570",731570,"Deductible VAT",1,"expense","Iva Descontable","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731595",731595,"Other taxes",1,"expense","Otros Impuestos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_731599",731599,"Inflation Adjustments",1,"expense","Ajustes Por Inflación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_732000",732000,"Leases",0,"off_balance","Arrendamientos",,"account.account_tag_operating"
"coc_puc_732005",732005,"Land",1,"expense","Terrenos","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_732010",732010,"Constructions and buildings",1,"expense","Construcciones Y Edificaciones","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_732015",732015,"Machinery and equipment",1,"expense","Maquinaria Y Equipo","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_732020",732020,"Office team",1,"expense","Equipo De Oficina","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_732025",732025,"Computer and Communication Equipment",1,"expense","Equipo De Computación Y Comunicación","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_732030",732030,"Medical - Scientific Team",1,"expense","Equipo Médico - Científico","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
"coc_puc_732035",732035,"Hotel and Restaurant Team",1,"expense","Equipo De Hoteles Y Restaurantes","group_6_4_otr_cos","l10n_co_account.aat_1001_5016_M"
